energy,tempo,danceability,playlist_genre,loudness,liveness,valence,track_artist,time_signature,speechiness,track_popularity,track_href,uri,track_album_name,playlist_name,analysis_url,track_id,track_name,track_album_release_date,instrumentalness,track_album_id,mode,key,duration_ms,acousticness,id,playlist_subgenre,type,playlist_id,popularity
0.737,167.969,0.793,latin,-4.731,0.0747,0.697,"Feid, J Balvin, Maluma, Nicky Jam, Sech, Justin Quiles",4.0,0.0785,59,https://api.spotify.com/v1/tracks/7lUdbnz7wsv3C9zzf4WHl9,spotify:track:7lUdbnz7wsv3C9zzf4WHl9,"PORFA Remix ( Feat. Maluma, Nicky Jam, Sech)",Reggaeton Hits,https://api.spotify.com/v1/audio-analysis/7lUdbnz7wsv3C9zzf4WHl9,7lUdbnz7wsv3C9zzf4WHl9,"PORFA Remix ( Feat. Maluma, Nicky Jam, Sech) - Remix",2020-06-26,0.0,5cLb4vSQukBpYmox3UKa4M,0.0,6.0,333800.0,0.0765,7lUdbnz7wsv3C9zzf4WHl9,reggaeton,audio_features,50RFc7X949cZs4CHZ4fPDe,low
0.58,175.937,0.763,latin,-6.196,0.154,0.608,"Jowell & Randy, J Balvin",4.0,0.144,50,https://api.spotify.com/v1/tracks/5iw28wvyHgj4ppOu5AdcEU,spotify:track:5iw28wvyHgj4ppOu5AdcEU,Anaranjado,Reggaeton Hits,https://api.spotify.com/v1/audio-analysis/5iw28wvyHgj4ppOu5AdcEU,5iw28wvyHgj4ppOu5AdcEU,Anaranjado,2020-07-16,1.6e-05,0zaTpRYJxC8jAtzwUstNhx,1.0,8.0,212011.0,0.0466,5iw28wvyHgj4ppOu5AdcEU,reggaeton,audio_features,50RFc7X949cZs4CHZ4fPDe,low
0.701,91.97,0.659,latin,-4.107,0.0866,0.623,Farruko,4.0,0.164,59,https://api.spotify.com/v1/tracks/15OjBeqNX3bShsGYQbteRv,spotify:track:15OjBeqNX3bShsGYQbteRv,La Tóxica,Reggaeton Hits,https://api.spotify.com/v1/audio-analysis/15OjBeqNX3bShsGYQbteRv,15OjBeqNX3bShsGYQbteRv,La Tóxica,2020-07-24,0.0,1R0ocprmeDu8ZkZn29xYFx,1.0,9.0,180520.0,0.0882,15OjBeqNX3bShsGYQbteRv,reggaeton,audio_features,50RFc7X949cZs4CHZ4fPDe,low
0.806,168.084,0.728,latin,-3.766,0.153,0.698,Ozuna,4.0,0.0623,59,https://api.spotify.com/v1/tracks/3gD4J3RUHy4OUuZ3qAiaiG,spotify:track:3gD4J3RUHy4OUuZ3qAiaiG,Caramelo,Reggaeton Hits,https://api.spotify.com/v1/audio-analysis/3gD4J3RUHy4OUuZ3qAiaiG,3gD4J3RUHy4OUuZ3qAiaiG,Caramelo,2020-06-11,0.000301,6HZe6aICWesZsze5OKlvMD,1.0,6.0,217547.0,0.0531,3gD4J3RUHy4OUuZ3qAiaiG,reggaeton,audio_features,50RFc7X949cZs4CHZ4fPDe,low
0.83,94.011,0.772,latin,-5.019,0.0843,0.697,"Bad Bunny, Don Omar",4.0,0.0599,61,https://api.spotify.com/v1/tracks/5XqCz18k96K8tx6DAYM97i,spotify:track:5XqCz18k96K8tx6DAYM97i,LAS QUE NO IBAN A SALIR,Reggaeton Hits,https://api.spotify.com/v1/audio-analysis/5XqCz18k96K8tx6DAYM97i,5XqCz18k96K8tx6DAYM97i,PA' ROMPERLA,2020-05-10,0.0,4gvQO5mEuhbMSrLIuwXkmz,1.0,7.0,194200.0,0.016,5XqCz18k96K8tx6DAYM97i,reggaeton,audio_features,50RFc7X949cZs4CHZ4fPDe,low
0.5,92.976,0.865,latin,-10.805,0.098,0.317,"Bad Bunny, Zion & Lennox",4.0,0.0861,57,https://api.spotify.com/v1/tracks/4EJHKSnHENfjOxXWryyNtL,spotify:track:4EJHKSnHENfjOxXWryyNtL,LAS QUE NO IBAN A SALIR,Reggaeton Hits,https://api.spotify.com/v1/audio-analysis/4EJHKSnHENfjOxXWryyNtL,4EJHKSnHENfjOxXWryyNtL,MÁS DE UNA CITA,2020-05-10,7.73e-05,4gvQO5mEuhbMSrLIuwXkmz,1.0,5.0,183520.0,0.0122,4EJHKSnHENfjOxXWryyNtL,reggaeton,audio_features,50RFc7X949cZs4CHZ4fPDe,low
0.727,147.967,0.869,latin,-7.397,0.107,0.92,Bad Bunny,4.0,0.123,50,https://api.spotify.com/v1/tracks/1zaDh3qaGSeSmulNyWlUxm,spotify:track:1zaDh3qaGSeSmulNyWlUxm,LAS QUE NO IBAN A SALIR,Reggaeton Hits,https://api.spotify.com/v1/audio-analysis/1zaDh3qaGSeSmulNyWlUxm,1zaDh3qaGSeSmulNyWlUxm,SI ELLA SALE,2020-05-10,0.00991,4gvQO5mEuhbMSrLIuwXkmz,1.0,7.0,143240.0,0.0589,1zaDh3qaGSeSmulNyWlUxm,reggaeton,audio_features,50RFc7X949cZs4CHZ4fPDe,low
0.84,94.05,0.841,latin,-2.838,0.11,0.567,Zion & Lennox,4.0,0.0486,32,https://api.spotify.com/v1/tracks/2dSy7VwJsM9qEs5wAE9GJV,spotify:track:2dSy7VwJsM9qEs5wAE9GJV,Mujer Satisfecha,Reggaeton Hits,https://api.spotify.com/v1/audio-analysis/2dSy7VwJsM9qEs5wAE9GJV,2dSy7VwJsM9qEs5wAE9GJV,Mujer Satisfecha,2020-04-03,3.18e-05,27szUuDYpIZMaBAjvUy5O3,1.0,10.0,213281.0,0.0177,2dSy7VwJsM9qEs5wAE9GJV,reggaeton,audio_features,50RFc7X949cZs4CHZ4fPDe,low
0.738,94.995,0.828,latin,-4.295,0.0917,0.818,"J Balvin, Sky Rompiendo",4.0,0.0515,52,https://api.spotify.com/v1/tracks/3HTbI3yUJQw3fP0Po8qLcD,spotify:track:3HTbI3yUJQw3fP0Po8qLcD,Colores,Reggaeton Hits,https://api.spotify.com/v1/audio-analysis/3HTbI3yUJQw3fP0Po8qLcD,3HTbI3yUJQw3fP0Po8qLcD,Verde,2020-03-19,0.492,2mX8ktJoWvyidWBU9U8Jis,0.0,8.0,142547.0,0.0381,3HTbI3yUJQw3fP0Po8qLcD,reggaeton,audio_features,50RFc7X949cZs4CHZ4fPDe,low
0.836,94.018,0.843,latin,-2.474,0.0532,0.651,J Balvin,4.0,0.0694,66,https://api.spotify.com/v1/tracks/2lCkncy6bIB0LTMT7kvrD1,spotify:track:2lCkncy6bIB0LTMT7kvrD1,Colores,Reggaeton Hits,https://api.spotify.com/v1/audio-analysis/2lCkncy6bIB0LTMT7kvrD1,2lCkncy6bIB0LTMT7kvrD1,Azul,2020-03-19,0.0014,2mX8ktJoWvyidWBU9U8Jis,0.0,11.0,205933.0,0.0816,2lCkncy6bIB0LTMT7kvrD1,reggaeton,audio_features,50RFc7X949cZs4CHZ4fPDe,low
0.709,93.06,0.849,latin,-4.717,0.329,0.916,J Balvin,4.0,0.0793,54,https://api.spotify.com/v1/tracks/1syf62zw48zu4FrPwMtDHk,spotify:track:1syf62zw48zu4FrPwMtDHk,Colores,Reggaeton Hits,https://api.spotify.com/v1/audio-analysis/1syf62zw48zu4FrPwMtDHk,1syf62zw48zu4FrPwMtDHk,Gris,2020-03-19,0.0,2mX8ktJoWvyidWBU9U8Jis,0.0,6.0,176627.0,0.227,1syf62zw48zu4FrPwMtDHk,reggaeton,audio_features,50RFc7X949cZs4CHZ4fPDe,low
0.787,92.971,0.731,latin,-5.26,0.315,0.392,"J Balvin, Mr Eazi",4.0,0.0722,48,https://api.spotify.com/v1/tracks/5zzbORcD0GwLY0wQHP1Xs1,spotify:track:5zzbORcD0GwLY0wQHP1Xs1,Colores,Reggaeton Hits,https://api.spotify.com/v1/audio-analysis/5zzbORcD0GwLY0wQHP1Xs1,5zzbORcD0GwLY0wQHP1Xs1,Arcoíris,2020-03-19,0.0,2mX8ktJoWvyidWBU9U8Jis,0.0,4.0,186693.0,0.0865,5zzbORcD0GwLY0wQHP1Xs1,reggaeton,audio_features,50RFc7X949cZs4CHZ4fPDe,low
0.911,164.082,0.796,latin,-2.228,0.131,0.799,J Balvin,4.0,0.0874,57,https://api.spotify.com/v1/tracks/2hsA9YWuF3C9Gosi4dpjJN,spotify:track:2hsA9YWuF3C9Gosi4dpjJN,Colores,Reggaeton Hits,https://api.spotify.com/v1/audio-analysis/2hsA9YWuF3C9Gosi4dpjJN,2hsA9YWuF3C9Gosi4dpjJN,Negro,2020-03-19,0.196,2mX8ktJoWvyidWBU9U8Jis,1.0,0.0,182093.0,0.0157,2hsA9YWuF3C9Gosi4dpjJN,reggaeton,audio_features,50RFc7X949cZs4CHZ4fPDe,low
0.612,147.982,0.882,latin,-6.103,0.182,0.742,Bad Bunny,4.0,0.118,64,https://api.spotify.com/v1/tracks/75pQqzwgCjUOSSy5CpmAjy,spotify:track:75pQqzwgCjUOSSy5CpmAjy,YHLQMDLG,Reggaeton Hits,https://api.spotify.com/v1/audio-analysis/75pQqzwgCjUOSSy5CpmAjy,75pQqzwgCjUOSSy5CpmAjy,Pero Ya No,2020-02-29,5.07e-06,5lJqux7orBlA1QzyiBGti1,1.0,4.0,160638.0,0.0475,75pQqzwgCjUOSSy5CpmAjy,reggaeton,audio_features,50RFc7X949cZs4CHZ4fPDe,low
0.801,93.992,0.762,latin,-3.661,0.254,0.81,Bad Bunny,4.0,0.0409,68,https://api.spotify.com/v1/tracks/5kqNIqFjijuzvVLhuY9B8j,spotify:track:5kqNIqFjijuzvVLhuY9B8j,YHLQMDLG,Reggaeton Hits,https://api.spotify.com/v1/audio-analysis/5kqNIqFjijuzvVLhuY9B8j,5kqNIqFjijuzvVLhuY9B8j,La Zona,2020-02-29,7.04e-05,5lJqux7orBlA1QzyiBGti1,0.0,1.0,136893.0,0.2,5kqNIqFjijuzvVLhuY9B8j,reggaeton,audio_features,50RFc7X949cZs4CHZ4fPDe,low
0.831,88.793,0.679,latin,-1.866,0.097,0.88,"Sech, Farruko, Zion & Lennox",4.0,0.109,60,https://api.spotify.com/v1/tracks/0tJCo71s7HT9Mu5Z4juuLw,spotify:track:0tJCo71s7HT9Mu5Z4juuLw,Sueños,Reggaeton Hits,https://api.spotify.com/v1/audio-analysis/0tJCo71s7HT9Mu5Z4juuLw,0tJCo71s7HT9Mu5Z4juuLw,Solita,2019-04-19,1.1e-06,3TgOrQ3p23Af8zSsxK8fdX,1.0,2.0,219520.0,0.159,0tJCo71s7HT9Mu5Z4juuLw,reggaeton,audio_features,50RFc7X949cZs4CHZ4fPDe,low
0.536,96.029,0.85,latin,-5.161,0.0996,0.505,"Bad Bunny, Sech",4.0,0.0599,61,https://api.spotify.com/v1/tracks/3wYRLYuO1M88d8woWUIxct,spotify:track:3wYRLYuO1M88d8woWUIxct,Ignorantes,Reggaeton Hits,https://api.spotify.com/v1/audio-analysis/3wYRLYuO1M88d8woWUIxct,3wYRLYuO1M88d8woWUIxct,Ignorantes,2020-02-14,3.89e-05,7Hw9RJbQPN0gUx4xjgFLhj,1.0,1.0,210607.0,0.267,3wYRLYuO1M88d8woWUIxct,reggaeton,audio_features,50RFc7X949cZs4CHZ4fPDe,low
0.696,97.002,0.881,latin,-3.838,0.0927,0.781,J Balvin,4.0,0.0797,57,https://api.spotify.com/v1/tracks/3mQ6SLdxxaL52Yte7KF2Ks,spotify:track:3mQ6SLdxxaL52Yte7KF2Ks,Morado,Reggaeton Hits,https://api.spotify.com/v1/audio-analysis/3mQ6SLdxxaL52Yte7KF2Ks,3mQ6SLdxxaL52Yte7KF2Ks,Morado,2020-01-09,4.06e-05,7ynTaSXD9esXkgY0GG8UFd,0.0,11.0,200667.0,0.136,3mQ6SLdxxaL52Yte7KF2Ks,reggaeton,audio_features,50RFc7X949cZs4CHZ4fPDe,low
0.672,91.976,0.886,latin,-4.394,0.101,0.526,Bad Bunny,4.0,0.188,67,https://api.spotify.com/v1/tracks/5DxXgozhkPLgrbKFY91w0c,spotify:track:5DxXgozhkPLgrbKFY91w0c,Vete,Reggaeton Hits,https://api.spotify.com/v1/audio-analysis/5DxXgozhkPLgrbKFY91w0c,5DxXgozhkPLgrbKFY91w0c,Vete,2019-11-21,8.78e-06,3fxzSn0ObgCjLadyR53ohN,1.0,1.0,192024.0,0.0363,5DxXgozhkPLgrbKFY91w0c,reggaeton,audio_features,50RFc7X949cZs4CHZ4fPDe,low
0.618,91.017,0.844,latin,-5.133,0.148,0.604,Ozuna,4.0,0.0685,35,https://api.spotify.com/v1/tracks/2x6WhnhzmKMbG1oO5fIW5G,spotify:track:2x6WhnhzmKMbG1oO5fIW5G,Nibiru,Reggaeton Hits,https://api.spotify.com/v1/audio-analysis/2x6WhnhzmKMbG1oO5fIW5G,2x6WhnhzmKMbG1oO5fIW5G,Fuego,2019-11-29,0.000309,7f6r6ijWtMJ0QYydwuCYvH,0.0,5.0,191467.0,0.139,2x6WhnhzmKMbG1oO5fIW5G,reggaeton,audio_features,50RFc7X949cZs4CHZ4fPDe,low
0.711,100.013,0.871,latin,-5.397,0.0872,0.622,J Balvin,4.0,0.125,53,https://api.spotify.com/v1/tracks/2rc7BkzO8qepMFAxHtOrXc,spotify:track:2rc7BkzO8qepMFAxHtOrXc,Blanco,Reggaeton Hits,https://api.spotify.com/v1/audio-analysis/2rc7BkzO8qepMFAxHtOrXc,2rc7BkzO8qepMFAxHtOrXc,Blanco,2019-11-15,0.0057,5mcUbpuVL0i5q4cECQ6cV4,0.0,9.0,145800.0,0.0267,2rc7BkzO8qepMFAxHtOrXc,reggaeton,audio_features,50RFc7X949cZs4CHZ4fPDe,low
0.633,140.008,0.775,latin,-3.332,0.219,0.394,"Myke Towers, Maluma, Farruko",4.0,0.133,55,https://api.spotify.com/v1/tracks/70zg99pT51vB4wlMS7e4q7,spotify:track:70zg99pT51vB4wlMS7e4q7,La Playa (Remix),Reggaeton Hits,https://api.spotify.com/v1/audio-analysis/70zg99pT51vB4wlMS7e4q7,70zg99pT51vB4wlMS7e4q7,La Playa - Remix,2020-01-03,0.0,3qppmBh6lM8UXGTZF0dyTD,0.0,10.0,250333.0,0.201,70zg99pT51vB4wlMS7e4q7,reggaeton,audio_features,50RFc7X949cZs4CHZ4fPDe,low
0.715,165.941,0.795,latin,-3.582,0.179,0.758,"Dalex, Lenny Tavárez, Anitta, NATTI NATASHA, Farruko, Justin Quiles",4.0,0.0838,61,https://api.spotify.com/v1/tracks/1Xnn1TPyr5h0hpRAT4B4EA,spotify:track:1Xnn1TPyr5h0hpRAT4B4EA,Bellaquita (Remix),Reggaeton Hits,https://api.spotify.com/v1/audio-analysis/1Xnn1TPyr5h0hpRAT4B4EA,1Xnn1TPyr5h0hpRAT4B4EA,Bellaquita - Remix,2019-11-22,2.12e-06,5dXeJdc2hib8JB3Vqon2zB,1.0,1.0,304733.0,0.141,1Xnn1TPyr5h0hpRAT4B4EA,reggaeton,audio_features,50RFc7X949cZs4CHZ4fPDe,low
0.752,96.966,0.925,latin,-4.523,0.0706,0.743,Jerry Di,4.0,0.153,25,https://api.spotify.com/v1/tracks/551lELbjN8sK1Va8qB71gM,spotify:track:551lELbjN8sK1Va8qB71gM,Shorty,Reggaeton Hits,https://api.spotify.com/v1/audio-analysis/551lELbjN8sK1Va8qB71gM,551lELbjN8sK1Va8qB71gM,Shorty,2019-07-19,0.0,0cRAncYlwO8QHA4FhCOavx,0.0,6.0,184733.0,0.0149,551lELbjN8sK1Va8qB71gM,reggaeton,audio_features,50RFc7X949cZs4CHZ4fPDe,low
0.717,99.946,0.759,latin,-5.014,0.131,0.195,"Rvssian, Darell, Zion & Lennox, Myke Towers",4.0,0.115,57,https://api.spotify.com/v1/tracks/4o1DxRjMCHDwBiOKv88rOl,spotify:track:4o1DxRjMCHDwBiOKv88rOl,B11 (feat. Myke Towers),Reggaeton Hits,https://api.spotify.com/v1/audio-analysis/4o1DxRjMCHDwBiOKv88rOl,4o1DxRjMCHDwBiOKv88rOl,B11 (feat. Myke Towers),2019-09-18,0.000455,3dwf8z3LfHFTlAHiyrcGzb,1.0,0.0,251929.0,0.0672,4o1DxRjMCHDwBiOKv88rOl,reggaeton,audio_features,50RFc7X949cZs4CHZ4fPDe,low
0.858,83.489,0.655,latin,-5.607,0.344,0.65,"Farruko, Anuel AA, Kendo Kaponi",4.0,0.315,60,https://api.spotify.com/v1/tracks/3TqLIW3qd4qFYkfYsBjVN6,spotify:track:3TqLIW3qd4qFYkfYsBjVN6,Gangalee,Reggaeton Hits,https://api.spotify.com/v1/audio-analysis/3TqLIW3qd4qFYkfYsBjVN6,3TqLIW3qd4qFYkfYsBjVN6,Delincuente,2019-04-26,0.0,1PgFsarDcIwCvLX32DpcxB,0.0,0.0,396120.0,0.53,3TqLIW3qd4qFYkfYsBjVN6,reggaeton,audio_features,50RFc7X949cZs4CHZ4fPDe,low
0.812,90.981,0.846,latin,-2.979,0.174,0.587,"J Balvin, Bad Bunny",4.0,0.0787,54,https://api.spotify.com/v1/tracks/6SYSu569pfYdkDT9A5lZqi,spotify:track:6SYSu569pfYdkDT9A5lZqi,OASIS,Reggaeton Hits,https://api.spotify.com/v1/audio-analysis/6SYSu569pfYdkDT9A5lZqi,6SYSu569pfYdkDT9A5lZqi,CUIDAO POR AHÍ,2019-06-28,0.00245,6ylFfzx32ICw4L1A7YWNLN,0.0,4.0,198320.0,0.109,6SYSu569pfYdkDT9A5lZqi,reggaeton,audio_features,50RFc7X949cZs4CHZ4fPDe,low
0.807,103.053,0.825,latin,-5.753,0.138,0.816,"J Balvin, Bad Bunny, Mr Eazi",4.0,0.095,66,https://api.spotify.com/v1/tracks/7knLcYCOSaURD0d7HUULFM,spotify:track:7knLcYCOSaURD0d7HUULFM,OASIS,Reggaeton Hits,https://api.spotify.com/v1/audio-analysis/7knLcYCOSaURD0d7HUULFM,7knLcYCOSaURD0d7HUULFM,COMO UN BEBÉ,2019-06-28,4.79e-06,6ylFfzx32ICw4L1A7YWNLN,1.0,6.0,218827.0,0.0741,7knLcYCOSaURD0d7HUULFM,reggaeton,audio_features,50RFc7X949cZs4CHZ4fPDe,low
0.79,175.988,0.725,latin,-2.331,0.0602,0.763,"Sech, Ozuna, Anuel AA, Darell, Nicky Jam",4.0,0.197,66,https://api.spotify.com/v1/tracks/4bTZeO72FwMa6wKOiqoynL,spotify:track:4bTZeO72FwMa6wKOiqoynL,Otro Trago (Remix),Reggaeton Hits,https://api.spotify.com/v1/audio-analysis/4bTZeO72FwMa6wKOiqoynL,4bTZeO72FwMa6wKOiqoynL,Otro Trago - Remix,2019-07-26,1.14e-06,3hiJmThCss4ugTPzvgUnT1,1.0,0.0,287773.0,0.0711,4bTZeO72FwMa6wKOiqoynL,reggaeton,audio_features,50RFc7X949cZs4CHZ4fPDe,low
0.599,102.119,0.861,latin,-4.205,0.0921,0.869,"Maffio, Justin Quiles, Nacho, Shelow Shaq",4.0,0.246,53,https://api.spotify.com/v1/tracks/2egI1hFZDAYrkCgtepoore,spotify:track:2egI1hFZDAYrkCgtepoore,Cristina (feat. Shelow Shaq),Reggaeton Hits,https://api.spotify.com/v1/audio-analysis/2egI1hFZDAYrkCgtepoore,2egI1hFZDAYrkCgtepoore,Cristina (feat. Shelow Shaq),2019-03-29,0.0,2ZTlbmxYIAhs8ckvgx0imI,1.0,1.0,186893.0,0.183,2egI1hFZDAYrkCgtepoore,reggaeton,audio_features,50RFc7X949cZs4CHZ4fPDe,low
0.783,92.01,0.795,latin,-4.271,0.437,0.799,"Lunay, Daddy Yankee, Bad Bunny",4.0,0.0432,66,https://api.spotify.com/v1/tracks/1c0hsvHLELX6y8qymnpLKL,spotify:track:1c0hsvHLELX6y8qymnpLKL,Soltera (Remix),Reggaeton Hits,https://api.spotify.com/v1/audio-analysis/1c0hsvHLELX6y8qymnpLKL,1c0hsvHLELX6y8qymnpLKL,Soltera (Remix),2019-05-10,0.0,2m9Vuc9Q19qhSm6RQmBgsR,1.0,5.0,266087.0,0.361,1c0hsvHLELX6y8qymnpLKL,reggaeton,audio_features,50RFc7X949cZs4CHZ4fPDe,low
0.972,129.967,0.845,brazilian,0.914,0.514,0.881,"$werve, TOKYOSLEEP, Mc Gw",4.0,0.101,62,https://api.spotify.com/v1/tracks/39BOpF8KvdMqUZlJyfnV34,spotify:track:39BOpF8KvdMqUZlJyfnV34,TOMA TOMA TOMA,Brazilian Funk,https://api.spotify.com/v1/audio-analysis/39BOpF8KvdMqUZlJyfnV34,39BOpF8KvdMqUZlJyfnV34,TOMA TOMA TOMA,2023-05-19,0.0443,2j4v5WUTzfQGnnrpUg599X,1.0,0.0,106286.0,0.444,39BOpF8KvdMqUZlJyfnV34,funk,audio_features,6G1N7RXO7gOGfFKlRyjl8G,low
0.742,130.089,0.889,brazilian,-3.495,0.066,0.479,"Dj LK da Escócia, Tchakabum, MC Ryan SP, mc jhenny, Mc RF",4.0,0.358,63,https://api.spotify.com/v1/tracks/4UldILPVpnZO69ffK4B9aA,spotify:track:4UldILPVpnZO69ffK4B9aA,Tubarão Te Amo,Brazilian Funk,https://api.spotify.com/v1/audio-analysis/4UldILPVpnZO69ffK4B9aA,4UldILPVpnZO69ffK4B9aA,Tubarão Te Amo,2022-09-28,0.000568,78FttDdgy6bH90nSjINf2E,0.0,4.0,149077.0,0.299,4UldILPVpnZO69ffK4B9aA,funk,audio_features,6G1N7RXO7gOGfFKlRyjl8G,low
0.683,129.946,0.85,brazilian,-7.41,0.123,0.767,"DJ TENEBROSO ORIGINAL, Mc Danflin",4.0,0.0596,57,https://api.spotify.com/v1/tracks/6IptkpsuIYGFtR16DaHVwC,spotify:track:6IptkpsuIYGFtR16DaHVwC,Montagem Orquestra Sinfônica,Brazilian Funk,https://api.spotify.com/v1/audio-analysis/6IptkpsuIYGFtR16DaHVwC,6IptkpsuIYGFtR16DaHVwC,Montagem Orquestra Sinfônica,2022-10-31,0.229,6Ja89uJAsjfln7NnoXHrIt,1.0,11.0,185077.0,0.091,6IptkpsuIYGFtR16DaHVwC,funk,audio_features,6G1N7RXO7gOGfFKlRyjl8G,low
0.781,130.174,0.922,brazilian,-0.548,0.159,0.57,"Mc Delux, DJ Guih Da ZO",4.0,0.323,58,https://api.spotify.com/v1/tracks/2ErR4TJGUg3pRZZpUmWhiB,spotify:track:2ErR4TJGUg3pRZZpUmWhiB,Chama o Coveiro,Brazilian Funk,https://api.spotify.com/v1/audio-analysis/2ErR4TJGUg3pRZZpUmWhiB,2ErR4TJGUg3pRZZpUmWhiB,Chama o Coveiro,2022-01-28,0.00013,77x3mlbs3y3E6wR7OzygYk,1.0,2.0,129692.0,0.148,2ErR4TJGUg3pRZZpUmWhiB,funk,audio_features,6G1N7RXO7gOGfFKlRyjl8G,low
0.726,72.74,0.502,brazilian,-0.252,0.148,0.658,"MC Teuzin PV, MC Skcot",3.0,0.195,58,https://api.spotify.com/v1/tracks/7lG1hPJSoCm9Z8Yu4B4H25,spotify:track:7lG1hPJSoCm9Z8Yu4B4H25,Faz Striptease (Versão Tik Tok),Brazilian Funk,https://api.spotify.com/v1/audio-analysis/7lG1hPJSoCm9Z8Yu4B4H25,7lG1hPJSoCm9Z8Yu4B4H25,Faz Striptease (Versão Tik Tok),2022-06-03,2.29e-06,1XrLdD2DZ8n6hA6mxGWVTs,1.0,1.0,115808.0,0.478,7lG1hPJSoCm9Z8Yu4B4H25,funk,audio_features,6G1N7RXO7gOGfFKlRyjl8G,low
0.746,130.138,0.896,brazilian,-5.174,0.139,0.752,"MC Mazzie, Mc Rd, DJ NpcSize, DJ Wizard",4.0,0.072,64,https://api.spotify.com/v1/tracks/30096a5EMOSaF9c2aSa4TH,spotify:track:30096a5EMOSaF9c2aSa4TH,Ele Te Bota Soca Soca,Brazilian Funk,https://api.spotify.com/v1/audio-analysis/30096a5EMOSaF9c2aSa4TH,30096a5EMOSaF9c2aSa4TH,Ele Te Bota Soca Soca,2021-06-18,1.19e-06,5mDHRtjBsiDsPvg05LQcx5,1.0,7.0,180928.0,0.108,30096a5EMOSaF9c2aSa4TH,funk,audio_features,6G1N7RXO7gOGfFKlRyjl8G,low
0.596,130.148,0.931,brazilian,-5.507,0.0777,0.651,"MC Mazzie, DJ CARAI",4.0,0.0934,46,https://api.spotify.com/v1/tracks/0nClF24hwZUMHrWw7Z8C9e,spotify:track:0nClF24hwZUMHrWw7Z8C9e,Soca Soca,Brazilian Funk,https://api.spotify.com/v1/audio-analysis/0nClF24hwZUMHrWw7Z8C9e,0nClF24hwZUMHrWw7Z8C9e,Soca Soca,2022-05-05,7.26e-05,2XUexZJQckz2X3BHE3r4VD,1.0,7.0,122712.0,0.553,0nClF24hwZUMHrWw7Z8C9e,funk,audio_features,6G1N7RXO7gOGfFKlRyjl8G,low
0.556,130.046,0.947,brazilian,-4.536,0.208,0.426,MC Levin,4.0,0.0736,58,https://api.spotify.com/v1/tracks/142YjJNOuXjzeSDnB1ujw1,spotify:track:142YjJNOuXjzeSDnB1ujw1,Sua amiga deu,Brazilian Funk,https://api.spotify.com/v1/audio-analysis/142YjJNOuXjzeSDnB1ujw1,142YjJNOuXjzeSDnB1ujw1,Sua amiga deu,2019-05-17,5.43e-06,2PnAF3M9NIbF2LlozAKIGk,1.0,7.0,178173.0,0.277,142YjJNOuXjzeSDnB1ujw1,funk,audio_features,6G1N7RXO7gOGfFKlRyjl8G,low
0.421,86.69,0.537,brazilian,-1.987,0.0854,0.788,"MC Teuzin PV, MC Skcot",5.0,0.0605,63,https://api.spotify.com/v1/tracks/2UXbsA8Q2tg90kjEn2gV7j,spotify:track:2UXbsA8Q2tg90kjEn2gV7j,Joga Essa Rabeta,Brazilian Funk,https://api.spotify.com/v1/audio-analysis/2UXbsA8Q2tg90kjEn2gV7j,2UXbsA8Q2tg90kjEn2gV7j,Joga Essa Rabeta,2022-01-03,0.0,3ZM2MFfKHGJsgHFop9Lo0A,0.0,8.0,155077.0,0.408,2UXbsA8Q2tg90kjEn2gV7j,funk,audio_features,6G1N7RXO7gOGfFKlRyjl8G,low
0.855,86.93,0.773,brazilian,0.832,0.121,0.658,"MC Teuzin PV, MC Skcot",4.0,0.356,59,https://api.spotify.com/v1/tracks/1GcYslWGW1RMEmI0ZuZ90B,spotify:track:1GcYslWGW1RMEmI0ZuZ90B,Eu Já Sofri por Amor Mas Não Sofro Mais (Tik Tok),Brazilian Funk,https://api.spotify.com/v1/audio-analysis/1GcYslWGW1RMEmI0ZuZ90B,1GcYslWGW1RMEmI0ZuZ90B,Eu Já Sofri por Amor Mas Não Sofro Mais (Tik Tok),2022-06-23,1.25e-05,2fE5FTn3qGarKFDcgo9kDD,0.0,11.0,134737.0,0.223,1GcYslWGW1RMEmI0ZuZ90B,funk,audio_features,6G1N7RXO7gOGfFKlRyjl8G,low
0.659,129.962,0.955,brazilian,-3.531,0.148,0.495,"Mc Delux, DJ ABDO, CLUB DA DZ7",4.0,0.382,61,https://api.spotify.com/v1/tracks/0E0OENqh3jaZ4VpDFTOLGj,spotify:track:0E0OENqh3jaZ4VpDFTOLGj,EU BEM QUE TE AVISEI - TU EMPINOU ELE PEI,Brazilian Funk,https://api.spotify.com/v1/audio-analysis/0E0OENqh3jaZ4VpDFTOLGj,0E0OENqh3jaZ4VpDFTOLGj,EU BEM QUE TE AVISEI - TU EMPINOU ELE PEI,2022-04-12,0.00731,3lPLg51Y7BDPRB4n8pLnNC,0.0,0.0,158769.0,0.411,0E0OENqh3jaZ4VpDFTOLGj,funk,audio_features,6G1N7RXO7gOGfFKlRyjl8G,low
